# 23 directories
# dir   1  /btl
# dir   2  /btl/char
# dir   3  /btl/common
# dir   4  /btl/cut_in
# dir   5  /btl/debug
# dir   6  /btl/eff
# dir   7  /btl/magic
# dir   8  /btl/map
# dir   9  /btl/prm
# dir  10  /fc
# dir  11  /item
# dir  12  /item/icon
# dir  13  /m
# dir  14  /m/misc
# dir  15  /m/misc/2D
# dir  16  /m/misc/etc
# dir  17  /menu
# dir  18  /menu/monsterbook
# dir  19  /menu/spirlink
# dir  20  /movie
# dir  21  /s
# dir  22  /s/lvd
# dir  23  /title
# fat_id	start	end	size	path
1220	158731264	158752506	21242	/s/S031540
1221	158752768	158760473	7705	/s/S031541
1222	158760960	158799740	38780	/s/S031542
1223	158799872	158816503	16631	/s/S031543
1224	158816768	158832252	15484	/s/S031544
1225	158832640	158852302	19662	/s/S031545
1226	158852608	158876433	23825	/s/S031601
1227	158876672	158889387	12715	/s/S031602
1228	158889472	158900497	11025	/s/S031603
1229	158900736	158908280	7544	/s/S031604
1230	158908416	158917518	9102	/s/S031605
1231	158917632	158928485	10853	/s/S031606
1232	158928896	158944099	15203	/s/S031607
1233	158944256	158964368	20112	/s/S031608
1234	158964736	158976145	11409	/s/S031609
1235	158976512	158987098	10586	/s/S031610
1236	158987264	159000770	13506	/s/S031611
1237	159001088	159022701	21613	/s/S031612
1238	159023104	159050917	27813	/s/S031801
1239	159051264	159094050	42786	/s/S031802
1240	159094272	159102997	8725	/s/S031803
1241	159103488	159130370	26882	/s/S031804
1242	159130624	159133166	2542	/s/S031805
1243	159133184	159135748	2564	/s/S031806
1244	159136256	159151154	14898	/s/S031807
1245	159151616	159155362	3746	/s/S031808
1246	159155712	159157894	2182	/s/S031809
1247	159158272	159161226	2954	/s/S031810
1248	159161344	159182379	21035	/s/S031811
1249	159182848	159222142	39294	/s/S031812
1250	159222272	159248965	26693	/s/S031813
1251	159249408	159264226	14818	/s/S031814
1252	159264256	159288630	24374	/s/S031815
1253	159288832	159321506	32674	/s/S031816
1254	159321600	159365458	43858	/s/S031817
1255	159365632	159374924	9292	/s/S031818
1256	159375360	159391844	16484	/s/S031819
1257	159392256	159416090	23834	/s/S031820
1258	159416320	159446902	30582	/s/S031821
1259	159447040	159457359	10319	/s/S040601
1260	159457792	159460669	2877	/s/S040602
1261	159460864	159481178	20314	/s/S040603
1262	159481344	159499624	18280	/s/S040604
1263	159499776	159514834	15058	/s/S040605
1264	159515136	159542303	27167	/s/S040606
1265	159542784	159556834	14050	/s/S040607
1266	159557120	159574342	17222	/s/S040608
1267	159574528	159599579	25051	/s/S040609
1268	159599616	159620694	21078	/s/S040610
1269	159621120	159638450	17330	/s/S040611
1270	159638528	159654563	16035	/s/S040612
1271	159654912	159674905	19993	/s/S040613
1272	159675392	159696271	20879	/s/S040614
1273	159696384	159720333	23949	/s/S040615
1274	159720448	159731959	11511	/s/S040616
1275	159732224	159733947	1723	/s/S040617
1276	159734272	159758582	24310	/s/S040618
1277	159758848	159780806	21958	/s/S040619
1278	159780864	159786814	5950	/s/S040620
1279	159787008	159816262	29254	/s/S040621
1280	159816704	159838086	21382	/s/S040622
1281	159838208	159843905	5697	/s/S040623
1282	159844352	159857506	13154	/s/S040624
1283	159857664	159859498	1834	/s/S040625
1284	159859712	159864018	4306	/s/S040626
1285	159864320	159884276	19956	/s/S040627
1286	159884288	159905634	21346	/s/S040628
1287	159905792	159931936	26144	/s/S040629
1288	159932416	159933205	789	/s/S040630
1289	159933440	159966151	32711	/s/S040631
1290	159966208	159971616	5408	/s/S040632
1291	159971840	159986965	15125	/s/S040633
1292	159987200	160005295	18095	/s/S040634
1293	160005632	160009031	3399	/s/S040635
1294	160009216	160055850	46634	/s/S040801
1295	160056320	160064453	8133	/s/S040802
1296	160064512	160100229	35717	/s/S040803
1297	160100352	160119149	18797	/s/S040804
1298	160119296	160132277	12981	/s/S040805
1299	160132608	160150850	18242	/s/S040806
1300	160151040	160153987	2947	/s/S040807
1301	160154112	160175721	21609	/s/S040808
1302	160176128	160199685	23557	/s/S040809
1303	160200192	160220810	20618	/s/S040810
1304	160221184	160228142	6958	/s/S040811
1305	160228352	160239340	10988	/s/S040812
1306	160239616	160256480	16864	/s/S040813
1307	160256512	160267317	10805	/s/S040814
1308	160267776	160284090	16314	/s/S040815
1309	160284160	160308864	24704	/s/S040816
1310	160309248	160322518	13270	/s/S040817
1311	160322560	160348550	25990	/s/S040818
1312	160348672	160361764	13092	/s/S040819
1313	160361984	160407681	45697	/s/S040820
1314	160408064	160416936	8872	/s/S040821
1315	160417280	160433210	15930	/s/S040822
1316	160433664	160463546	29882	/s/S040823
1317	160463872	160471513	7641	/s/S040824
1318	160471552	160499392	27840	/s/S040825
1319	160499712	160517584	17872	/s/S040826
1320	160517632	160539242	21610	/s/S040827
1321	160539648	160572865	33217	/s/S040828
1322	160572928	160591253	18325	/s/S040829
1323	160591360	160611292	19932	/s/S040830
1324	160611328	160636005	24677	/s/S040831
1325	160636416	160647328	10912	/s/S041101
1326	160647680	160664597	16917	/s/S041102
1327	160665088	160689373	24285	/s/S041103
1328	160689664	160707318	17654	/s/S041104
1329	160707584	160720808	13224	/s/S041105
1330	160720896	160737377	16481	/s/S041106
1331	160737792	160748525	10733	/s/S041107
1332	160748544	160766694	18150	/s/S041108
1333	160766976	160787699	20723	/s/S041109
1334	160787968	160810054	22086	/s/S041110
1335	160810496	160824767	14271	/s/S041111
1336	160824832	160834048	9216	/s/S041112
1337	160834048	160859738	25690	/s/S041113
1338	160860160	160885779	25619	/s/S041114
1339	160886272	160895836	9564	/s/S041115
1340	160896000	160904799	8799	/s/S041116
1341	160905216	160924501	19285	/s/S041117
1342	160924672	160931744	7072	/s/S041118
1343	160931840	160939202	7362	/s/S041119
1344	160939520	160950839	11319	/s/S041120
1345	160951296	160964387	13091	/s/S041121
1346	160964608	160997891	33283	/s/S041201
1347	160998400	161011859	13459	/s/S041202
1348	161012224	161014811	2587	/s/S041203
1349	161015296	161028294	12998	/s/S041204
1350	161028608	161052358	23750	/s/S041205
1351	161052672	161063314	10642	/s/S041206
1352	161063424	161088050	24626	/s/S041207
1353	161088512	161105507	16995	/s/S041208
1354	161105920	161114980	9060	/s/S041209
1355	161115136	161124451	9315	/s/S041210
1356	161124864	161150880	26016	/s/S041211
1357	161150976	161174342	23366	/s/S041212
1358	161174528	161208093	33565	/s/S041213
1359	161208320	161218361	10041	/s/S041214
1360	161218560	161226886	8326	/s/S041215
1361	161227264	161251483	24219	/s/S041216
1362	161251840	161263071	11231	/s/S041217
1363	161263104	161279416	16312	/s/S041301
1364	161279488	161287336	7848	/s/S041302
1365	161287680	161303249	15569	/s/S041303
1366	161303552	161310426	6874	/s/S041304
1367	161310720	161333484	22764	/s/S041305
1368	161333760	161344486	10726	/s/S041306
1369	161344512	161361321	16809	/s/S041307
1370	161361408	161373028	11620	/s/S041308
1371	161373184	161387479	14295	/s/S041309
1372	161387520	161416882	29362	/s/S041310
1373	161417216	161422250	5034	/s/S041311
1374	161422336	161435277	12941	/s/S041312
1375	161435648	161448405	12757	/s/S041313
1376	161448448	161465788	17340	/s/S041314
1377	161465856	161481110	15254	/s/S041315
1378	161481216	161501659	20443	/s/S041316
1379	161501696	161509895	8199	/s/S042001
1380	161510400	161515926	5526	/s/S042002
1381	161516032	161541838	25806	/s/S042003
1382	161542144	161566599	24455	/s/S042004
1383	161566720	161591494	24774	/s/S042005
1384	161591808	161600465	8657	/s/S042006
1385	161600512	161620682	20170	/s/S042007
1386	161620992	161644636	23644	/s/S042008
1387	161645056	161669034	23978	/s/S042009
1388	161669120	161691457	22337	/s/S042010
1389	161691648	161720464	28816	/s/S042011
1390	161720832	161740816	19984	/s/S042012
1391	161741312	161769544	28232	/s/S042013
1392	161769984	161793781	23797	/s/S042014
1393	161794048	161805727	11679	/s/S042015
1394	161805824	161823407	17583	/s/S042016
1395	161823744	161846961	23217	/s/S042017
1396	161847296	161867923	20627	/s/S042018
1397	161868288	161900917	32629	/s/S042019
1398	161901056	161927172	26116	/s/S042020
1399	161927680	161943787	16107	/s/S042021
1400	161944064	161971876	27812	/s/S042022
1401	161972224	162000802	28578	/s/S042023
1402	162000896	162027691	26795	/s/S042024
1403	162028032	162059378	31346	/s/S042025
1404	162059776	162080656	20880	/s/S042026
1405	162080768	162105259	24491	/s/S042027
1406	162105344	162117679	12335	/s/S042028
1407	162118144	162141510	23366	/s/S042029
1408	162141696	162150961	9265	/s/S042030
1409	162151424	162193216	41792	/s/S042031
1410	162193408	162213180	19772	/s/S042032
1411	162213376	162217748	4372	/s/S042033
1412	162217984	162233879	15895	/s/S042034
1413	162234368	162250773	16405	/s/S042035
1414	162251264	162274854	23590	/s/S042036
1415	162275328	162291697	16369	/s/S042037
1416	162291712	162302927	11215	/s/S042038
1417	162302976	162326648	23672	/s/S042039
1418	162327040	162363883	36843	/s/S042040
1419	162363904	162393369	29465	/s/S042041
1420	162393600	162410590	16990	/s/S042042
1421	162411008	162413164	2156	/s/S042043
1422	162413568	162427106	13538	/s/S050201
1423	162427392	162453181	25789	/s/S050202
1424	162453504	162472092	18588	/s/S050203
1425	162472448	162506725	34277	/s/S050204
1426	162506752	162525427	18675	/s/S050205
1427	162525696	162537424	11728	/s/S050206
1428	162537472	162559686	22214	/s/S050207
1429	162560000	162594399	34399	/s/S050208
1430	162594816	162604037	9221	/s/S050209
1431	162604544	162644214	39670	/s/S050210
1432	162644480	162683692	39212	/s/S050211
1433	162683904	162711102	27198	/s/S050212
1434	162711552	162738227	26675	/s/S050213
1435	162738688	162757567	18879	/s/S050214
1436	162757632	162769074	11442	/s/S050215
1437	162769408	162793811	24403	/s/S050216
1438	162793984	162814576	20592	/s/S050217
1439	162814976	162848693	33717	/s/S050218
1440	162848768	162877401	28633	/s/S050219
1441	162877440	162899971	22531	/s/S050220
1442	162900480	162943499	43019	/s/S050221
1443	162944000	162974573	30573	/s/S050222
1444	162974720	163002196	27476	/s/S050223
1445	163002368	163012125	9757	/s/S050224
1446	163012608	163024129	11521	/s/S050225
1447	163024384	163054385	30001	/s/S050226
1448	163054592	163075957	21365	/s/S051101
1449	163076096	163094944	18848	/s/S051102
1450	163095040	163139008	43968	/s/S051103
1451	163139072	163175974	36902	/s/S051104
1452	163176448	163195996	19548	/s/S051105
1453	163196416	163237910	41494	/s/S051106
1454	163238400	163243698	5298	/s/S051107
1455	163244032	163248621	4589	/s/S051108
1456	163248640	163268328	19688	/s/S051109
1457	163268608	163300271	31663	/s/S051110
1458	163300352	163313716	13364	/s/S051111
1459	163314176	163323996	9820	/s/S051112
1460	163324416	163331462	7046	/s/S051113
1461	163331584	163336845	5261	/s/S051114
1462	163337216	163348533	11317	/s/S051115
1463	163348992	163352052	3060	/s/S051116
1464	163352064	163354736	2672	/s/S051117
1465	163355136	163415744	60608	/s/S051201
1466	163416064	163433545	17481	/s/S051202
1467	163433984	163454427	20443	/s/S051203
1468	163454464	163470430	15966	/s/S051204
1469	163470848	163490545	19697	/s/S051205
1470	163490816	163517775	26959	/s/S051206
1471	163517952	163523254	5302	/s/S051207
1472	163523584	163534386	10802	/s/S051208
1473	163534848	163552744	17896	/s/S051209
1474	163552768	163571342	18574	/s/S051210
1475	163571712	163596565	24853	/s/S051601
1476	163596800	163606732	9932	/s/S051602
1477	163607040	163636460	29420	/s/S051603
1478	163636736	163646820	10084	/s/S051604
1479	163646976	163676239	29263	/s/S051605
1480	163676672	163713485	36813	/s/S051606
1481	163713536	163740032	26496	/s/S051607
1482	163740160	163762828	22668	/s/S051608
1483	163763200	163795465	32265	/s/S051609
1484	163795968	163822166	26198	/s/S051610
1485	163822592	163831121	8529	/s/S051611
1486	163831296	163861462	30166	/s/S051612
1487	163861504	163892683	31179	/s/S051613
1488	163892736	163907310	14574	/s/S051614
1489	163907584	163916553	8969	/s/S051615
1490	163916800	163926069	9269	/s/S051616
1491	163926528	163948672	22144	/s/S051617
1492	163949056	163978518	29462	/s/S051618
1493	163978752	164002938	24186	/s/S051619
1494	164003328	164027099	23771	/s/S051620
1495	164027392	164034496	7104	/s/S051621
1496	164034560	164057854	23294	/s/S051622
1497	164058112	164081061	22949	/s/S051623
1498	164081152	164086371	5219	/s/S051624
1499	164086784	164100398	13614	/s/S051625
1500	164100608	164123802	23194	/s/S051626
1501	164124160	164140781	16621	/s/S051627
1502	164141056	164153816	12760	/s/S051628
1503	164153856	164160326	6470	/s/S051629
1504	164160512	164187141	26629	/s/S051630
1505	164187648	164205922	18274	/s/S051631
1506	164206080	164220308	14228	/s/S051632
1507	164220416	164253051	32635	/s/S051633
1508	164253184	164258078	4894	/s/S051634
1509	164258304	164283381	25077	/s/S051635
1510	164283392	164296497	13105	/s/S051636
1511	164296704	164326739	30035	/s/S051637
1512	164326912	164337630	10718	/s/S051638
1513	164337664	164342081	4417	/s/S051639
1514	164342272	164363492	21220	/s/S051640
1515	164363776	164384934	21158	/s/S051641
1516	164385280	164397978	12698	/s/S051642
1517	164398080	164426666	28586	/s/S060201
1518	164426752	164451521	24769	/s/S060202
1519	164451840	164482739	30899	/s/S060203
1520	164483072	164494425	11353	/s/S060204
1521	164494848	164506673	11825	/s/S060205
1522	164507136	164534333	27197	/s/S060206
1523	164534784	164542237	7453	/s/S060207
1524	164542464	164573734	31270	/s/S060208
1525	164574208	164604160	29952	/s/S060209
1526	164604416	164636182	31766	/s/S060210
1527	164636672	164664948	28276	/s/S060211
1528	164665344	164696102	30758	/s/S060212
1529	164696576	164720172	23596	/s/S060213
1530	164720640	164730265	9625	/s/S060214
1531	164730368	164739829	9461	/s/S060215
1532	164740096	164757784	17688	/s/S060216
1533	164758016	164768087	10071	/s/S061301
1534	164768256	164782105	13849	/s/S061302
1535	164782592	164787121	4529	/s/S061303
1536	164787200	164801021	13821	/s/S061304
1537	164801024	164820424	19400	/s/S061305
1538	164820480	164847653	27173	/s/S061306
1539	164848128	164859772	11644	/s/S061307
1540	164859904	164877778	17874	/s/S061308
1541	164877824	164899107	21283	/s/S061309
1542	164899328	164918867	19539	/s/S061310
1543	164919296	164931382	12086	/s/S061311
1544	164931584	164942917	11333	/s/S061312
1545	164943360	164967180	23820	/s/S061313
1546	164967424	164984360	16936	/s/S061314
1547	164984832	164991152	6320	/s/S061315
1548	164991488	164993877	2389	/s/S061316
1549	164994048	164996637	2589	/s/S061317
1550	164997120	165012180	15060	/s/S061318
1551	165012480	165037553	25073	/s/S061319
1552	165037568	165053552	15984	/s/S061320
1553	165053952	165073306	19354	/s/S061401
1554	165073408	165079830	6422	/s/S061402
1555	165080064	165105997	25933	/s/S061403
1556	165106176	165114649	8473	/s/S061404
1557	165114880	165148303	33423	/s/S061405
1558	165148672	165169944	21272	/s/S061406
1559	165170176	165182566	12390	/s/S061407
1560	165182976	165201055	18079	/s/S061408
1561	165201408	165228600	27192	/s/S061409
1562	165229056	165237159	8103	/s/S061410
1563	165237248	165242499	5251	/s/S061411
1564	165242880	165257599	14719	/s/S061412
1565	165257728	165266198	8470	/s/S061413
1566	165266432	165278085	11653	/s/S061414
1567	165278208	165284814	6606	/s/S061415
1568	165284864	165287356	2492	/s/S061416
1569	165287424	165289625	2201	/s/S061417
1570	165289984	165299894	9910	/s/S061418
1571	165300224	165307009	6785	/s/S061419
1572	165307392	165324883	17491	/s/S061420
1573	165325312	165345236	19924	/s/S061421
1574	165345280	165366267	20987	/s/S061422
1575	165366272	165377021	10749	/s/S061423
1576	165377024	165388947	11923	/s/S061424
1577	165389312	165411799	22487	/s/S061425
1578	165411840	165422853	11013	/s/S061426
1579	165423104	165437697	14593	/s/S061427
1580	165437952	165447758	9806	/s/S061428
1581	165448192	165454244	6052	/s/S061429
1582	165454336	165457665	3329	/s/S061430
1583	165457920	165489187	31267	/s/S061431
1584	165489664	165516587	26923	/s/S061432
1585	165516800	165549963	33163	/s/S061433
1586	165550080	165576117	26037	/s/S061434
1587	165576192	165593878	17686	/s/S061435
1588	165594112	165616846	22734	/s/S061436
1589	165617152	165653377	36225	/s/S061437
1590	165653504	165678240	24736	/s/S061438
1591	165678592	165694198	15606	/s/S061439
1592	165694464	165706535	12071	/s/S061440
1593	165706752	165735339	28587	/s/S061441
1594	165735424	165751650	16226	/s/S061442
1595	165751808	165776622	24814	/s/S061443
1596	165776896	165800865	23969	/s/S061444
1597	165800960	165810991	10031	/s/S061445
1598	165811200	165831311	20111	/s/S061446
1599	165831680	165863515	31835	/s/S061447
1600	165863936	165899106	35170	/s/S061448
1601	165899264	165917097	17833	/s/S061449
1602	165917184	165923064	5880	/s/S071101
1603	165923328	165929247	5919	/s/S071102
1604	165929472	165960543	31071	/s/S071103
1605	165960704	165988563	27859	/s/S071104
1606	165988864	166016066	27202	/s/S071105
1607	166016512	166032023	15511	/s/S071106
1608	166032384	166054924	22540	/s/S071107
1609	166055424	166088497	33073	/s/S071108
1610	166088704	166104038	15334	/s/S071109
1611	166104064	166118127	14063	/s/S071110
1612	166118400	166129034	10634	/s/S071111
1613	166129152	166183977	54825	/s/S071201
1614	166184448	166200379	15931	/s/S071202
1615	166200832	166224092	23260	/s/S071203
1616	166224384	166239887	15503	/s/S071204
1617	166240256	166251208	10952	/s/S071205
1618	166251520	166255858	4338	/s/S071206
1619	166256128	166267023	10895	/s/S071207
1620	166267392	166283307	15915	/s/S071208
1621	166283776	166300367	16591	/s/S071209
1622	166300672	166341219	40547	/s/S071210
1623	166341632	166353279	11647	/s/S071211
1624	166353408	166364610	11202	/s/S071212
1625	166364672	166371694	7022	/s/S071213
1626	166371840	166380433	8593	/s/S071214
1627	166380544	166385068	4524	/s/S071215
1628	166385152	166390753	5601	/s/S071216
1629	166390784	166401084	10300	/s/S071217
1630	166401536	166415565	14029	/s/S071218
1631	166415872	166437207	21335	/s/S071219
1632	166437376	166443223	5847	/s/S071220
1633	166443520	166463663	20143	/s/S071221
1634	166464000	166473975	9975	/s/S071222
1635	166474240	166491309	17069	/s/S071223
1636	166491648	166506180	14532	/s/S071224
1637	166506496	166512104	5608	/s/S071225
1638	166512128	166526396	14268	/s/S071226
1639	166526464	166546400	19936	/s/S071227
1640	166546432	166567763	21331	/s/S071228
1641	166567936	166571825	3889	/s/S071229
1642	166572032	166586375	14343	/s/S071230
1643	166586880	166594889	8009	/s/S071231
1644	166595072	166606195	11123	/s/S071401
1645	166606336	166621559	15223	/s/S071402
1646	166621696	166648638	26942	/s/S071403
1647	166648832	166671168	22336	/s/S071404
1648	166671360	166700693	29333	/s/S071405
1649	166701056	166705418	4362	/s/S071406
1650	166705664	166709161	3497	/s/S071407
1651	166709248	166730941	21693	/s/S071408
1652	166731264	166749548	18284	/s/S071409
1653	166749696	166775537	25841	/s/S071410
1654	166775808	166789314	13506	/s/S071411
1655	166789632	166806367	16735	/s/S071412
1656	166806528	166822185	15657	/s/S071413
1657	166822400	166837888	15488	/s/S071414
1658	166838272	166857751	19479	/s/S071415
1659	166858240	166872668	14428	/s/S071416
1660	166873088	166906141	33053	/s/S071417
1661	166906368	166934024	27656	/s/S071418
1662	166934528	166953367	18839	/s/S071419
1663	166953472	166964062	10590	/s/S071420
1664	166964224	166974604	10380	/s/S071421
1665	166974976	166992399	17423	/s/S071501
1666	166992896	167024871	31975	/s/S071502
1667	167025152	167036589	11437	/s/S071503
1668	167036928	167072282	35354	/s/S071504
1669	167072768	167097017	24249	/s/S071505
1670	167097344	167110733	13389	/s/S071506
1671	167111168	167140496	29328	/s/S071507
1672	167140864	167166864	26000	/s/S071508
1673	167166976	167193840	26864	/s/S071509
1674	167194112	167226751	32639	/s/S071510
1675	167226880	167250159	23279	/s/S071511
1676	167250432	167276208	25776	/s/S071512
1677	167276544	167291560	15016	/s/S071513
1678	167291904	167317667	25763	/s/S071514
1679	167318016	167324275	6259	/s/S071515
1680	167324672	167354699	30027	/s/S071516
1681	167354880	167371762	16882	/s/S071517
1682	167371776	167408192	36416	/s/S071518
1683	167408640	167440226	31586	/s/S071519
1684	167440384	167453297	12913	/s/S071520
1685	167453696	167494726	41030	/s/S071521
1686	167495168	167521001	25833	/s/S071522
1687	167521280	167554214	32934	/s/S071523
1688	167554560	167567009	12449	/s/S071524
1689	167567360	167585719	18359	/s/S071525
1690	167585792	167615480	29688	/s/S071526
1691	167615488	167632325	16837	/s/S080301
1692	167632384	167650500	18116	/s/S080302
1693	167650816	167679966	29150	/s/S080303
1694	167680000	167683388	3388	/s/S080304
1695	167683584	167710654	27070	/s/S080305
1696	167710720	167716027	5307	/s/S080306
1697	167716352	167726428	10076	/s/S080307
1698	167726592	167750037	23445	/s/S080308
1699	167750144	167760621	10477	/s/S080309
1700	167760896	167776264	15368	/s/S080310
1701	167776768	167800434	23666	/s/S080311
1702	167800832	167807105	6273	/s/S080312
1703	167807488	167814594	7106	/s/S080313
1704	167814656	167816845	2189	/s/S080314
1705	167817216	167837369	20153	/s/S080315
1706	167837696	167853878	16182	/s/S080316
1707	167854080	167878626	24546	/s/S080317
1708	167878656	167903037	24381	/s/S080318
1709	167903232	167926495	23263	/s/S080319
1710	167926784	167959723	32939	/s/S080320
1711	167960064	167984118	24054	/s/S080321
1712	167984128	168011830	27702	/s/S080322
1713	168012288	168023200	10912	/s/S080323
1714	168023552	168047806	24254	/s/S080324
1715	168048128	168074536	26408	/s/S080325
1716	168074752	168104504	29752	/s/S080326
1717	168104960	168116772	11812	/s/S080327
1718	168117248	168149666	32418	/s/S080328
1719	168150016	168186417	36401	/s/S080329
1720	168186880	168198048	11168	/s/S080330
1721	168198144	168229580	31436	/s/S080331
1722	168229888	168254654	24766	/s/S080332
1723	168254976	168278833	23857	/s/S080333
1724	168279040	168292028	12988	/s/S080334
1725	168292352	168297915	5563	/s/S080335
1726	168297984	168327303	29319	/s/S080336
1727	168327680	168352906	25226	/s/S080337
1728	168353280	168359323	6043	/s/S080338
1729	168359424	168377539	18115	/s/S080339
1730	168377856	168397393	19537	/s/S080340
1731	168397824	168428570	30746	/s/S080341
1732	168429056	168459940	30884	/s/S080342
1733	168460288	168480447	20159	/s/S080343
1734	168480768	168484300	3532	/s/S080344
1735	168484352	168507969	23617	/s/S080345
1736	168508416	168525139	16723	/s/S080346
1737	168525312	168546207	20895	/s/S080347
1738	168546304	168566942	20638	/s/S080348
1739	168567296	168593510	26214	/s/S080349
1740	168593920	168604511	10591	/s/S080501
1741	168604672	168607089	2417	/s/S080502
1742	168607232	168615088	7856	/s/S080503
1743	168615424	168624305	8881	/s/S080504
1744	168624640	168644365	19725	/s/S080505
1745	168644608	168654065	9457	/s/S080506
1746	168654336	168678886	24550	/s/S080507
1747	168678912	168714949	36037	/s/S080601
1748	168715264	168731484	16220	/s/S080602
1749	168731648	168750215	18567	/s/S080603
1750	168750592	168761619	11027	/s/S080604
1751	168761856	168773725	11869	/s/S080605
1752	168774144	168803401	29257	/s/S080606
1753	168803840	168830878	27038	/s/S080607
1754	168830976	168836267	5291	/s/S080608
1755	168836608	168865359	28751	/s/S080609
1756	168865792	168894219	28427	/s/S080610
1757	168894464	168929266	34802	/s/S080611
1758	168929280	168950752	21472	/s/S080612
1759	168950784	168950851	67	/s/S080613
1760	168951296	168955276	3980	/s/S080614
1761	168955392	168981370	25978	/s/S080615
1762	168981504	168997666	16162	/s/S080616
1763	168997888	169010847	12959	/s/S080617
1764	169011200	169033893	22693	/s/S080618
1765	169034240	169057135	22895	/s/S080701
1766	169057280	169084452	27172	/s/S080702
1767	169084928	169099637	14709	/s/S080703
1768	169099776	169107888	8112	/s/S080704
1769	169107968	169122283	14315	/s/S080705
1770	169122304	169140881	18577	/s/S080706
1771	169141248	169162421	21173	/s/S080707
1772	169162752	169175045	12293	/s/S080708
1773	169175552	169201247	25695	/s/S080709
1774	169201664	169237006	35342	/s/S080710
1775	169237504	169246131	8627	/s/S080711
1776	169246208	169264134	17926	/s/S080712
1777	169264640	169280575	15935	/s/S080713
1778	169281024	169299489	18465	/s/S080714
1779	169299968	169312605	12637	/s/S080715
1780	169312768	169328582	15814	/s/S080716
1781	169328640	169351854	23214	/s/S080717
1782	169352192	169365039	12847	/s/S080718
1783	169365504	169381291	15787	/s/S080719
1784	169381376	169404409	23033	/s/S080720
1785	169404416	169418249	13833	/s/S080721
1786	169418752	169441657	22905	/s/S080722
1787	169441792	169455070	13278	/s/S080723
1788	169455104	169483996	28892	/s/S080724
1789	169484288	169496995	12707	/s/S080725
1790	169497088	169515573	18485	/s/S080726
1791	169516032	169531385	15353	/s/S080727
1792	169531392	169558423	27031	/s/S080728
1793	169558528	169600333	41805	/s/S081501
1794	169600512	169603328	2816	/s/S081502
1795	169603584	169606954	3370	/s/S081503
1796	169607168	169631473	24305	/s/S081504
1797	169631744	169662327	30583	/s/S081505
1798	169662464	169694559	32095	/s/S081506
1799	169694720	169700106	5386	/s/S081507
1800	169700352	169717851	17499	/s/S081508
1801	169718272	169721464	3192	/s/S081509
1802	169721856	169743523	21667	/s/S081510
1803	169743872	169746406	2534	/s/S081511
1804	169746432	169751681	5249	/s/S081512
1805	169752064	169775312	23248	/s/S081513
1806	169775616	169813279	37663	/s/S081514
1807	169813504	169829183	15679	/s/S081515
1808	169829376	169852639	23263	/s/S081516
1809	169852928	169864655	11727	/s/S081601
1810	169864704	169885992	21288	/s/S081602
1811	169886208	169903033	16825	/s/S081603
1812	169903104	169939691	36587	/s/S081604
1813	169939968	169965813	25845	/s/S081605
1814	169966080	169974147	8067	/s/S081606
1815	169974272	170003804	29532	/s/S081701
1816	170003968	170025873	21905	/s/S081702
1817	170025984	170049427	23443	/s/S081703
1818	170049536	170070651	21115	/s/S081801
1819	170071040	170107957	36917	/s/S081802
1820	170108416	170127460	19044	/s/S081803
1821	170127872	170148481	20609	/s/S081804
1822	170148864	170178494	29630	/s/S081805
1823	170178560	170221730	43170	/s/S081806
1824	170222080	170254442	32362	/s/S081807
1825	170254848	170272873	18025	/s/S081808
1826	170273280	170305213	31933	/s/S081809
1827	170305536	170327189	21653	/s/S081810
1828	170327552	170353061	25509	/s/S081811
1829	170353152	170379027	25875	/s/S081812
1830	170379264	170413854	34590	/s/S081813
1831	170414080	170460607	46527	/s/S081814
1832	170460672	170481382	20710	/s/S081815
1833	170481664	170519208	37544	/s/S081816
1834	170519552	170561310	41758	/s/S081817
1835	170561536	170577335	15799	/s/S081818
1836	170577408	170602150	24742	/s/S081819
1837	170602496	170635887	33391	/s/S081820
1838	170636288	170641684	5396	/s/S081821
1839	170641920	170657796	15876	/s/S081822
1840	170658304	170681515	23211	/s/S081823
1841	170681856	170711522	29666	/s/S081824
1842	170711552	170715313	3761	/s/S081825
1843	170715648	170740849	25201	/s/S081826
1844	170741248	170766834	25586	/s/S081827
1845	170766848	170791613	24765	/s/S081828
1846	170791936	170808525	16589	/s/S081829
1847	170808832	170832171	23339	/s/S081830
1848	170832384	170833694	1310	/s/S081831
1849	170833920	170870233	36313	/s/S090401
1850	170870272	170894393	24121	/s/S090402
1851	170894848	170925234	30386	/s/S090403
1852	170925568	170950354	24786	/s/S090404
1853	170950656	170974217	23561	/s/S090405
1854	170974720	170986643	11923	/s/S090406
1855	170987008	171037514	50506	/s/S090407
1856	171037696	171070061	32365	/s/S090408
1857	171070464	171108478	38014	/s/S090409
1858	171108864	171127028	18164	/s/S090410
1859	171127296	171137335	10039	/s/S090411
1860	171137536	171149508	11972	/s/S090412
1861	171149824	171168485	18661	/s/S090413
1862	171168768	171189098	20330	/s/S090414
1863	171189248	171211141	21893	/s/S090415
1864	171211264	171242561	31297	/s/S090416
1865	171243008	171256809	13801	/s/S090501
1866	171256832	171271090	14258	/s/S090502
1867	171271168	171290422	19254	/s/S090503
1868	171290624	171309160	18536	/s/S090504
1869	171309568	171344076	34508	/s/S090505
1870	171344384	171371103	26719	/s/S090506
1871	171371520	171403534	32014	/s/S090507
